Year,State,Topic,Mortality,Gender,Race,
2017,GA,Heart Disease Mortality,420.5,Male,White,
2017,IN,Heart Disease Mortality,420.5,Male,White,
2017,OH,Heart Disease Mortality,420.5,Male,Overall,
2017,SC,Heart Disease Mortality,420.5,Male,White,
2017,KS,Heart Disease Mortality,420.4,Male,Overall,
2017,IL,Heart Disease Mortality,420.3,Male,White,
2017,IN,Heart Disease Mortality,420.3,Male,Overall,
2017,NM,Heart Disease Mortality,420.3,Male,Overall,
2017,PA,Heart Disease Mortality,420.3,Male,Overall,
2017,FL,Heart Disease Mortality,420.2,Male,White,
2017,IL,Heart Disease Mortality,420.2,Male,Overall,
2017,PA,Heart Disease Mortality,420.1,Male,Overall,
2017,TX,Heart Disease Mortality,420.1,Male,White,
2017,WI,Heart Disease Mortality,420.1,Male,White,
2017,MI,Heart Disease Mortality,420,Male,Overall,
2017,TX,Heart Disease Mortality,420,Male,White,
2017,KS,Heart Disease Mortality,419.9,Male,Overall,
2017,WV,Heart Disease Mortality,419.9,Male,Black,
2017,IL,Heart Disease Mortality,419.8,Male,Overall,
2017,NY,Heart Disease Mortality,419.8,Male,White,
2017,NE,Heart Disease Mortality,419.7,Male,Overall,
2017,VA,Heart Disease Mortality,419.7,Male,White,
2017,CO,Heart Disease Mortality,419.6,Male,White,
2017,KS,Heart Disease Mortality,419.6,Male,Overall,
2017,NC,Heart Disease Mortality,419.5,Male,White,
2017,NE,Heart Disease Mortality,419.5,Male,Overall,
2017,NV,Heart Disease Mortality,419.5,Male,Overall,
2017,NY,Heart Disease Mortality,419.5,Male,White,
2017,TN,Heart Disease Mortality,419.5,Male,White,
2017,TX,Heart Disease Mortality,419.4,Male,White,
2017,VA,Heart Disease Mortality,419.4,Male,White,
2017,IL,Heart Disease Mortality,419.3,Male,White,
2017,ME,Heart Disease Mortality,419.3,Male,White,
2017,NC,Heart Disease Mortality,419.3,Male,Overall,
2017,VA,Heart Disease Mortality,419.3,Male,White,
2017,TX,Heart Disease Mortality,419.2,Male,Hispanic,
2017,WA,Heart Disease Mortality,419.2,Male,Overall,
2017,WV,Heart Disease Mortality,419.2,Male,Black,
2017,OH,Heart Disease Mortality,419.1,Male,Black,
2017,PA,Heart Disease Mortality,419.1,Male,Overall,
2017,TN,Heart Disease Mortality,419.1,Male,Overall,
2017,TN,Heart Disease Mortality,419.1,Male,Black,
2017,WI,Heart Disease Mortality,419.1,Male,Overall,
2017,WV,Heart Disease Mortality,419.1,Male,Overall,
2017,VA,Heart Disease Mortality,419,Male,Overall,
2017,WY,Heart Disease Mortality,419,Male,Overall,
2017,CO,Heart Disease Mortality,418.9,Male,American Indian and Alaskan Native,
2017,KS,Heart Disease Mortality,418.9,Male,White,
2017,MI,Heart Disease Mortality,418.9,Male,White,
2017,TX,Heart Disease Mortality,418.9,Male,Overall,
2017,IL,Heart Disease Mortality,418.8,Male,White,
2017,SD,Heart Disease Mortality,418.8,Male,White,
2017,AZ,Heart Disease Mortality,418.7,Male,White,
2017,IN,Heart Disease Mortality,418.7,Male,Overall,
2017,KY,Heart Disease Mortality,418.7,Male,White,
2017,PA,Heart Disease Mortality,418.7,Male,White,
2017,WI,Heart Disease Mortality,418.7,Male,Overall,
2017,NY,Heart Disease Mortality,418.5,Male,Overall,
2017,AL,Heart Disease Mortality,418.4,Male,Overall,
2017,KS,Heart Disease Mortality,418.4,Male,White,
2017,NY,Heart Disease Mortality,418.4,Male,White,
2017,OH,Heart Disease Mortality,418.4,Male,Overall,
2017,MD,Heart Disease Mortality,418.3,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,418.3,Male,Overall,
2017,ND,Heart Disease Mortality,418.3,Male,White,
2017,NM,Heart Disease Mortality,418.3,Male,Overall,
2017,TX,Heart Disease Mortality,418.3,Male,Overall,
2017,IN,Heart Disease Mortality,418.2,Male,Overall,
2017,NM,Heart Disease Mortality,418.2,Male,Overall,
2017,NY,Heart Disease Mortality,418.2,Male,Black,
2017,VA,Heart Disease Mortality,418.2,Male,White,
2017,AR,Heart Disease Mortality,418.1,Male,Overall,
2017,FL,Heart Disease Mortality,418,Male,Black,
2017,FL,Heart Disease Mortality,417.9,Male,White,
2017,MI,Heart Disease Mortality,417.9,Male,Overall,
2017,NC,Heart Disease Mortality,417.9,Male,Overall,
2017,SC,Heart Disease Mortality,417.9,Male,White,
2017,VA,Heart Disease Mortality,417.9,Male,White,
2017,ID,Heart Disease Mortality,417.8,Male,White,
2017,NE,Heart Disease Mortality,417.8,Male,Overall,
2017,OH,Heart Disease Mortality,417.8,Male,Overall,
2017,GA,Heart Disease Mortality,417.7,Male,Overall,
2017,KS,Heart Disease Mortality,281.8,Female,Overall,
2017,KS,Heart Disease Mortality,278.6,Female,Overall,
2017,KS,Heart Disease Mortality,280.7,Female,Overall,
2017,KS,Heart Disease Mortality,331.6,Female,Overall,
2017,KS,Heart Disease Mortality,269.1,Female,Overall,
2017,KS,Heart Disease Mortality,299.4,Female,Overall,
2017,KS,Heart Disease Mortality,286.9,Female,Overall,
2017,KS,Heart Disease Mortality,263.5,Female,Overall,
2017,KS,Heart Disease Mortality,276.1,Female,Overall,
2017,KS,Heart Disease Mortality,353.1,Female,Overall,
2017,KS,Heart Disease Mortality,397,Female,Overall,
2017,KS,Heart Disease Mortality,208.9,Female,Overall,
2017,KS,Heart Disease Mortality,300.5,Female,Overall,
2017,KS,Heart Disease Mortality,234.9,Female,Overall,
2017,KS,Heart Disease Mortality,299.8,Female,Overall,
2017,KS,Heart Disease Mortality,271.9,Female,Overall,
2017,KS,Heart Disease Mortality,326.6,Female,Overall,
2017,KS,Heart Disease Mortality,275.2,Female,Overall,
2017,KS,Heart Disease Mortality,253,Female,Overall,
2017,KS,Heart Disease Mortality,222.8,Female,Overall,
2017,KS,Heart Disease Mortality,237.7,Female,Overall,
2017,KS,Heart Disease Mortality,296.1,Female,Overall,
2017,KS,Heart Disease Mortality,229,Female,Overall,
2017,KS,Heart Disease Mortality,252,Female,Overall,
2017,KS,Heart Disease Mortality,317.5,Female,Overall,
2017,KS,Heart Disease Mortality,192,Female,Overall,
2017,KS,Heart Disease Mortality,238.6,Female,Overall,
2017,KS,Heart Disease Mortality,223.2,Female,Overall,
2017,KS,Heart Disease Mortality,268.1,Female,Overall,
2017,KS,Heart Disease Mortality,245.9,Female,Overall,
2017,KS,Heart Disease Mortality,312.5,Female,Overall,
2017,KS,Heart Disease Mortality,188.6,Female,Overall,
2017,KS,Heart Disease Mortality,350,Female,Overall,
2017,KS,Heart Disease Mortality,229.1,Female,Overall,
2017,KS,Heart Disease Mortality,253.2,Female,Overall,
2017,KS,Heart Disease Mortality,258.2,Female,Overall,
2017,KS,Heart Disease Mortality,282.2,Female,Overall,
2017,KS,Heart Disease Mortality,263.3,Female,Overall,
2017,KS,Heart Disease Mortality,271.4,Female,Overall,
2017,KS,Heart Disease Mortality,245.9,Female,Overall,
2017,KS,Heart Disease Mortality,252.1,Female,Overall,
2017,KS,Heart Disease Mortality,242.3,Female,Overall,
2017,KS,Heart Disease Mortality,262.7,Female,Overall,
2017,KS,Heart Disease Mortality,242.1,Female,Overall,
2017,KS,Heart Disease Mortality,283.6,Female,Overall,
2017,KS,Heart Disease Mortality,180.8,Female,Overall,
2017,KS,Heart Disease Mortality,224.2,Female,Overall,
2017,KS,Heart Disease Mortality,280.1,Female,Overall,
2017,KS,Heart Disease Mortality,264,Female,Overall,
2017,KS,Heart Disease Mortality,358,Female,Overall,
2017,KS,Heart Disease Mortality,205.8,Female,Overall,
2017,KS,Heart Disease Mortality,244.4,Female,Overall,
2017,KS,Heart Disease Mortality,224,Female,Overall,
2017,KS,Heart Disease Mortality,300.1,Female,Overall,
2017,KS,Heart Disease Mortality,186.1,Female,Overall,
2017,KS,Heart Disease Mortality,248.8,Female,Overall,
2017,KS,Heart Disease Mortality,228.3,Female,Overall,
2017,KS,Heart Disease Mortality,237.4,Female,Overall,
2017,KS,Heart Disease Mortality,224,Female,Overall,
2017,KS,Heart Disease Mortality,299.4,Female,Overall,
2017,KS,Heart Disease Mortality,231.2,Female,Overall,
2017,KS,Heart Disease Mortality,286.9,Female,Overall,
2017,KS,Heart Disease Mortality,451.3,Female,Overall,
2017,KS,Heart Disease Mortality,261.4,Female,Overall,
2017,KS,Heart Disease Mortality,329.9,Female,Overall,
2017,KS,Heart Disease Mortality,228.7,Female,Overall,
2017,KS,Heart Disease Mortality,275,Female,Overall,
2017,KS,Heart Disease Mortality,230.5,Female,Overall,
2017,KS,Heart Disease Mortality,272,Female,Overall,
2017,KS,Heart Disease Mortality,235.6,Female,Overall,
2017,KS,Heart Disease Mortality,234.5,Female,Overall,
2017,KS,Heart Disease Mortality,223.3,Female,Overall,
2017,KS,Heart Disease Mortality,240.5,Female,Overall,
2017,KS,Heart Disease Mortality,264.8,Female,Overall,
2017,KS,Heart Disease Mortality,220.2,Female,Overall,
2017,KS,Heart Disease Mortality,247,Female,Overall,
2017,KS,Heart Disease Mortality,229.9,Female,Overall,
2017,KS,Heart Disease Mortality,233.1,Female,Overall,
2017,KS,Heart Disease Mortality,282.4,Female,Overall,
2017,KS,Heart Disease Mortality,241.8,Female,Overall,
2017,KS,Heart Disease Mortality,227.4,Female,Overall,
2017,KS,Heart Disease Mortality,257.3,Female,Overall,
2017,KS,Heart Disease Mortality,232.8,Female,Overall,
2017,KS,Heart Disease Mortality,237.3,Female,Overall,
2017,KS,Heart Disease Mortality,219.4,Female,Overall,
2017,KS,Heart Disease Mortality,202.5,Female,Overall,
2017,KS,Heart Disease Mortality,245.2,Female,Overall,
2017,KS,Heart Disease Mortality,331.7,Female,Overall,
2017,KS,Heart Disease Mortality,229.4,Female,Overall,
2017,KS,Heart Disease Mortality,202.5,Female,Overall,
2017,KS,Heart Disease Mortality,211.5,Female,Overall,
2017,KS,Heart Disease Mortality,257,Female,Overall,
2017,KS,Heart Disease Mortality,234.7,Female,Overall,
2017,KS,Heart Disease Mortality,249.2,Female,Overall,
2017,KS,Heart Disease Mortality,281.3,Female,Overall,
2017,KS,Heart Disease Mortality,244.4,Female,Overall,
2017,KS,Heart Disease Mortality,222,Female,Overall,
2017,KS,Heart Disease Mortality,410.8,Female,Overall,
2017,KS,Heart Disease Mortality,225.8,Female,Overall,
2017,KS,Heart Disease Mortality,218.2,Female,Overall,
2017,KS,Heart Disease Mortality,252.2,Female,Overall,
2017,KS,Heart Disease Mortality,201.8,Female,Overall,
2017,KS,Heart Disease Mortality,310.7,Female,Overall,
2017,KS,Heart Disease Mortality,282.2,Female,Overall,
2017,KS,Heart Disease Mortality,274.6,Female,Overall,
2017,KS,Heart Disease Mortality,380.7,Overall,White,
2017,KS,Heart Disease Mortality,352.7,Overall,White,
2017,KS,Heart Disease Mortality,338.4,Overall,White,
2017,KS,Heart Disease Mortality,436.8,Overall,White,
2017,KS,Heart Disease Mortality,349.6,Overall,White,
2017,KS,Heart Disease Mortality,398,Overall,White,
2017,KS,Heart Disease Mortality,381.7,Overall,White,
2017,KS,Heart Disease Mortality,336.3,Overall,White,
2017,KS,Heart Disease Mortality,356.3,Overall,White,
2017,KS,Heart Disease Mortality,456.6,Overall,White,
2017,KS,Heart Disease Mortality,480.7,Overall,White,
2017,KS,Heart Disease Mortality,297.9,Overall,White,
2017,KS,Heart Disease Mortality,370.5,Overall,White,
2017,KS,Heart Disease Mortality,299.4,Overall,White,
2017,KS,Heart Disease Mortality,345.6,Overall,White,
2017,KS,Heart Disease Mortality,364.3,Overall,White,
2017,KS,Heart Disease Mortality,381.2,Overall,White,
2017,KS,Heart Disease Mortality,346.6,Overall,White,
2017,KS,Heart Disease Mortality,417.3,Overall,White,
2017,KS,Heart Disease Mortality,298.6,Overall,White,
2017,KS,Heart Disease Mortality,327.9,Overall,White,
2017,KS,Heart Disease Mortality,355.9,Overall,White,
2017,KS,Heart Disease Mortality,278.6,Overall,White,
2017,KS,Heart Disease Mortality,340.8,Overall,White,
2017,KS,Heart Disease Mortality,434.9,Overall,White,
2017,KS,Heart Disease Mortality,286.2,Overall,White,
2017,KS,Heart Disease Mortality,380.1,Overall,White,
2017,KS,Heart Disease Mortality,277.1,Overall,White,
2017,KS,Heart Disease Mortality,335.2,Overall,White,
2017,KS,Heart Disease Mortality,336,Overall,White,
2017,KS,Heart Disease Mortality,377.2,Overall,White,
2017,KS,Heart Disease Mortality,289.3,Overall,White,
2017,KS,Heart Disease Mortality,319.1,Overall,White,
2017,KS,Heart Disease Mortality,335.9,Overall,White,
2017,KS,Heart Disease Mortality,296.5,Overall,White,
2017,KS,Heart Disease Mortality,282.7,Overall,White,
2017,KS,Heart Disease Mortality,370.8,Overall,White,
2017,KS,Heart Disease Mortality,331.3,Overall,White,
2017,KS,Heart Disease Mortality,323.5,Overall,White,
2017,KS,Heart Disease Mortality,311.6,Overall,White,
2017,KS,Heart Disease Mortality,300.8,Overall,White,
2017,KS,Heart Disease Mortality,316.6,Overall,White,
2017,KS,Heart Disease Mortality,346.3,Overall,White,
2017,KS,Heart Disease Mortality,303.2,Overall,White,
2017,KS,Heart Disease Mortality,276.1,Overall,White,
2017,KS,Heart Disease Mortality,228.7,Overall,White,
2017,KS,Heart Disease Mortality,287.3,Overall,White,
2017,KS,Heart Disease Mortality,380.9,Overall,White,
2017,KS,Heart Disease Mortality,364.8,Overall,White,
2017,KS,Heart Disease Mortality,436.3,Overall,White,
2017,KS,Heart Disease Mortality,259.2,Overall,White,
2017,KS,Heart Disease Mortality,328.5,Overall,White,
2017,KS,Heart Disease Mortality,294.8,Overall,White,
2017,KS,Heart Disease Mortality,364.3,Overall,White,
2017,KS,Heart Disease Mortality,268.9,Overall,White,
2017,KS,Heart Disease Mortality,356,Overall,White,
2017,KS,Heart Disease Mortality,289.7,Overall,White,
2017,KS,Heart Disease Mortality,306.5,Overall,White,
2017,KS,Heart Disease Mortality,277.8,Overall,White,
2017,KS,Heart Disease Mortality,363.2,Overall,White,
2017,KS,Heart Disease Mortality,306.1,Overall,White,
2017,KS,Heart Disease Mortality,314.3,Overall,White,
2017,KS,Heart Disease Mortality,505.5,Overall,White,
2017,KS,Heart Disease Mortality,352.7,Overall,White,
2017,KS,Heart Disease Mortality,485.1,Overall,White,
2017,KS,Heart Disease Mortality,278.7,Overall,White,
2017,KS,Heart Disease Mortality,416.6,Overall,White,
2017,KS,Heart Disease Mortality,289.3,Overall,White,
2017,KS,Heart Disease Mortality,307.4,Overall,White,
2017,KS,Heart Disease Mortality,317,Overall,White,
2017,KS,Heart Disease Mortality,339.7,Overall,White,
2017,KS,Heart Disease Mortality,300.9,Overall,White,
2017,KS,Heart Disease Mortality,338.1,Overall,White,
2017,KS,Heart Disease Mortality,312.7,Overall,White,
2017,KS,Heart Disease Mortality,290,Overall,White,
2017,KS,Heart Disease Mortality,327.1,Overall,White,
2017,KS,Heart Disease Mortality,317,Overall,White,
2017,KS,Heart Disease Mortality,289.8,Overall,White,
2017,KS,Heart Disease Mortality,323.5,Overall,White,
2017,KS,Heart Disease Mortality,373.4,Overall,White,
2017,KS,Heart Disease Mortality,281.9,Overall,White,
2017,KS,Heart Disease Mortality,308.3,Overall,White,
2017,KS,Heart Disease Mortality,324.8,Overall,White,
2017,KS,Heart Disease Mortality,316.1,Overall,White,
2017,KS,Heart Disease Mortality,269.1,Overall,White,
2017,KS,Heart Disease Mortality,259,Overall,White,
2017,KS,Heart Disease Mortality,319.2,Overall,White,
2017,KS,Heart Disease Mortality,402,Overall,White,
2017,KS,Heart Disease Mortality,303.6,Overall,White,
2017,KS,Heart Disease Mortality,284.9,Overall,White,
2017,KS,Heart Disease Mortality,290.8,Overall,White,
2017,KS,Heart Disease Mortality,334.5,Overall,White,
2017,KS,Heart Disease Mortality,290.2,Overall,White,
2017,KS,Heart Disease Mortality,347.4,Overall,White,
2017,KS,Heart Disease Mortality,309.4,Overall,White,
2017,KS,Heart Disease Mortality,320.4,Overall,White,
2017,KS,Heart Disease Mortality,287.4,Overall,White,
2017,KS,Heart Disease Mortality,437.5,Overall,White,
2017,KS,Heart Disease Mortality,302.8,Overall,White,
2017,KS,Heart Disease Mortality,268.1,Overall,White,
2017,KS,Heart Disease Mortality,309.4,Overall,White,
2017,KS,Heart Disease Mortality,283.3,Overall,White,
2017,KS,Heart Disease Mortality,432.7,Overall,White,
2017,KS,Heart Disease Mortality,386.6,Overall,White,
2017,KS,Heart Disease Mortality,344.1,Overall,White,
2017,GA,Heart Disease Mortality,417.7,Male,Black,
2017,IA,Heart Disease Mortality,417.7,Male,White,
2017,KS,Heart Disease Mortality,417.7,Male,White,
2017,NC,Heart Disease Mortality,417.7,Male,Black,
2017,WA,Heart Disease Mortality,417.7,Male,American Indian and Alaskan Native,
2017,WV,Heart Disease Mortality,417.7,Male,White,
2017,VA,Heart Disease Mortality,417.6,Male,White,
2017,IL,Heart Disease Mortality,417.5,Male,Overall,
2017,KS,Heart Disease Mortality,417.5,Male,White,
2017,TN,Heart Disease Mortality,417.5,Male,Overall,
2017,TX,Heart Disease Mortality,417.5,Male,Overall,
2017,TX,Heart Disease Mortality,417.5,Male,Hispanic,
2017,MI,Heart Disease Mortality,417.4,Male,Overall,
2017,NE,Heart Disease Mortality,417.4,Male,Overall,
2017,OH,Heart Disease Mortality,417.4,Male,White,
2017,WY,Heart Disease Mortality,417.4,Male,Hispanic,
2017,CA,Heart Disease Mortality,417.3,Male,American Indian and Alaskan Native,
2017,FL,Heart Disease Mortality,417.3,Male,White,
2017,NV,Heart Disease Mortality,417.3,Male,American Indian and Alaskan Native,
